Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-02-01 13:04:55,"Push",1h 20m,"Chest Press (Machine)",1,25.0,8,0,0,"","",
2023-02-01 13:04:55,"Push",1h 20m,"Chest Press (Machine)",2,25.0,8,0,0,,,
2023-02-01 13:04:55,"Push",1h 20m,"Chest Press (Machine)",3,25.0,8,0,0,,,
2023-02-01 13:04:55,"Push",1h 20m,"Chest Press (Machine)",4,25.0,6,0,0,,,
2023-02-01 13:04:55,"Push",1h 20m,"Lateral Raise (Dumbbell)",1,6.0,8,0,0,"",,
2023-02-01 13:04:55,"Push",1h 20m,"Chest Fly",1,45.0,8,0,0,"",,
2023-02-01 13:04:55,"Push",1h 20m,"Chest Fly",2,45.0,8,0,0,,,
2023-02-01 13:04:55,"Push",1h 20m,"Chest Fly",3,45.0,8,0,0,,,
2023-02-01 13:04:55,"Push",1h 20m,"Chest Fly",4,45.0,8,0,0,,,
2023-02-01 13:04:55,"Push",1h 20m,"Chest Fly",5,45.0,8,0,0,,,
2023-02-01 13:04:55,"Push",1h 20m,"Bench Press (Dumbbell)",1,17.5,8,0,0,"",,
2023-02-01 13:04:55,"Push",1h 20m,"Bench Press (Dumbbell)",2,17.5,8,0,0,,,
2023-02-01 13:04:55,"Push",1h 20m,"Bench Press (Dumbbell)",3,17.5,8,0,0,,,
2023-02-01 13:04:55,"Push",1h 20m,"Bench Press (Dumbbell)",4,17.5,8,0,0,,,
2023-02-01 13:04:55,"Push",1h 20m,"Triceps Extension",1,15.0,8,0,0,"",,
2023-02-01 13:04:55,"Push",1h 20m,"Triceps Extension",2,15.0,8,0,0,,,
2023-02-01 13:04:55,"Push",1h 20m,"Triceps Extension",3,15.0,8,0,0,,,
2023-02-01 13:04:55,"Push",1h 20m,"Triceps Extension",4,15.0,8,0,0,,,
2023-02-01 13:04:55,"Push",1h 20m,"Cable One Arm Push",1,5.0,12,0,0,"",,
2023-02-01 13:04:55,"Push",1h 20m,"Cable One Arm Push",2,5.0,10,0,0,,,
2023-02-01 13:04:55,"Push",1h 20m,"Cable One Arm Push",3,5.0,10,0,0,,,
2023-02-01 13:04:55,"Push",1h 20m,"Cable One Arm Push",4,5.0,10,0,0,,,
2023-02-03 13:07:23,"Legs",1h,"Seated Leg Curl (Machine)",1,40.0,10,0,0,"","",
2023-02-03 13:07:23,"Legs",1h,"Seated Leg Curl (Machine)",2,40.0,10,0,0,,,
2023-02-03 13:07:23,"Legs",1h,"Seated Leg Curl (Machine)",3,42.5,10,0,0,,,
2023-02-03 13:07:23,"Legs",1h,"Seated Leg Curl (Machine)",4,42.5,10,0,0,,,
2023-02-03 13:07:23,"Legs",1h,"Seated Leg Curl (Machine)",5,42.5,10,0,0,,,
2023-02-03 13:07:23,"Legs",1h,"Leg Extension (Machine)",1,35.0,10,0,0,"",,7.5
2023-02-03 13:07:23,"Legs",1h,"Leg Extension (Machine)",2,35.0,10,0,0,,,
2023-02-03 13:07:23,"Legs",1h,"Leg Extension (Machine)",3,35.0,10,0,0,,,
2023-02-03 13:07:23,"Legs",1h,"Leg Extension (Machine)",4,35.0,10,0,0,,,
2023-02-03 13:07:23,"Legs",1h,"Leg Extension (Machine)",5,37.5,10,0,0,,,
2023-02-03 13:07:23,"Legs",1h,"Seated Leg Press (Machine)",1,120.0,8,0,0,"",,
2023-02-03 13:07:23,"Legs",1h,"Seated Leg Press (Machine)",2,120.0,9,0,0,,,
2023-02-03 13:07:23,"Legs",1h,"Seated Leg Press (Machine)",3,120.0,9,0,0,,,
2023-02-03 13:07:23,"Legs",1h,"Seated Leg Press (Machine)",4,120.0,9,0,0,,,
2023-02-03 13:07:23,"Legs",1h,"Calf Press on Seated Leg Press",1,120.0,10,0,0,"Set to 140\n",,
2023-02-03 13:07:23,"Legs",1h,"Calf Press on Seated Leg Press",2,130.0,12,0,0,,,
2023-02-03 13:07:23,"Legs",1h,"Calf Press on Seated Leg Press",3,130.0,14,0,0,,,
2023-02-03 13:07:23,"Legs",1h,"Calf Press on Seated Leg Press",4,140.0,11,0,0,,,
2023-02-05 13:28:10,"Pull",59m,"Iso-Lateral Row (Machine)",1,35.0,8,0,0,"","",
2023-02-05 13:28:10,"Pull",59m,"Iso-Lateral Row (Machine)",2,35.0,8,0,0,,,
2023-02-05 13:28:10,"Pull",59m,"Iso-Lateral Row (Machine)",3,35.0,8,0,0,,,
2023-02-05 13:28:10,"Pull",59m,"Iso-Lateral Row (Machine)",4,35.0,8,0,0,,,
2023-02-05 13:28:10,"Pull",59m,"Reverse Fly (Machine)",1,38.0,10,0,0,"",,
2023-02-05 13:28:10,"Pull",59m,"Reverse Fly (Machine)",2,38.0,10,0,0,,,
2023-02-05 13:28:10,"Pull",59m,"Reverse Fly (Machine)",3,38.0,10,0,0,,,
2023-02-05 13:28:10,"Pull",59m,"Reverse Fly (Machine)",4,38.0,10,0,0,,,
2023-02-05 13:28:10,"Pull",59m,"Reverse Fly (Machine)",5,38.0,10,0,0,,,
2023-02-05 13:28:10,"Pull",59m,"Bent Over One Arm Row (Dumbbell)",1,18.0,8,0,0,"20 kg next Time\n",,
2023-02-05 13:28:10,"Pull",59m,"Bent Over One Arm Row (Dumbbell)",2,18.0,8,0,0,,,
2023-02-05 13:28:10,"Pull",59m,"Bent Over One Arm Row (Dumbbell)",3,18.0,10,0,0,,,
2023-02-05 13:28:10,"Pull",59m,"Bent Over One Arm Row (Dumbbell)",4,18.0,10,0,0,,,
2023-02-05 13:28:10,"Pull",59m,"Bent Over One Arm Row (Dumbbell)",5,18.0,10,0,0,,,
2023-02-05 13:28:10,"Pull",59m,"Hammer Curl (Dumbbell)",1,10.0,10,0,0,"",,
2023-02-05 13:28:10,"Pull",59m,"Hammer Curl (Dumbbell)",2,10.0,9,0,0,,,
2023-02-05 13:28:10,"Pull",59m,"Hammer Curl (Dumbbell)",3,10.0,10,0,0,,,
2023-02-05 13:28:10,"Pull",59m,"Hammer Curl (Dumbbell)",4,10.0,10,0,0,,,
2023-02-05 13:28:10,"Pull",59m,"Bicep Curl (Cable)",1,20.0,8,0,0,"",,
2023-02-05 13:28:10,"Pull",59m,"Bicep Curl (Cable)",2,20.0,8,0,0,,,
2023-02-05 13:28:10,"Pull",59m,"Bicep Curl (Cable)",3,17.5,8,0,0,,,
2023-02-05 13:28:10,"Pull",59m,"Bicep Curl (Cable)",4,17.5,8,0,0,,,
2023-02-16 16:20:37,"Legs",1h 6m,"Seated Leg Curl (Machine)",1,40.0,10,0,0,"","",
2023-02-16 16:20:37,"Legs",1h 6m,"Seated Leg Curl (Machine)",2,49.5,10,0,0,,,
2023-02-16 16:20:37,"Legs",1h 6m,"Seated Leg Curl (Machine)",3,54.5,10,0,0,,,
2023-02-16 16:20:37,"Legs",1h 6m,"Seated Leg Curl (Machine)",4,54.5,10,0,0,,,
2023-02-16 16:20:37,"Legs",1h 6m,"Seated Leg Curl (Machine)",5,54.5,10,0,0,,,
2023-02-16 16:20:37,"Legs",1h 6m,"Leg Extension (Machine)",1,39.0,10,0,0,"",,7.5
2023-02-16 16:20:37,"Legs",1h 6m,"Leg Extension (Machine)",2,49.0,10,0,0,,,
2023-02-16 16:20:37,"Legs",1h 6m,"Leg Extension (Machine)",3,49.0,10,0,0,,,
2023-02-16 16:20:37,"Legs",1h 6m,"Leg Extension (Machine)",4,58.0,10,0,0,,,
2023-02-16 16:20:37,"Legs",1h 6m,"Leg Extension (Machine)",5,58.0,10,0,0,,,
2023-02-16 16:20:37,"Legs",1h 6m,"Seated Leg Press (Machine)",1,112.0,10,0,0,"",,
2023-02-16 16:20:37,"Legs",1h 6m,"Seated Leg Press (Machine)",2,120.0,10,0,0,,,
2023-02-16 16:20:37,"Legs",1h 6m,"Seated Leg Press (Machine)",3,121.0,10,0,0,,,
2023-02-16 16:20:37,"Legs",1h 6m,"Seated Leg Press (Machine)",4,120.0,10,0,0,,,
2023-02-16 16:20:37,"Legs",1h 6m,"Glute Kickback (Machine)",1,30.0,10,0,0,"",,
2023-02-16 16:20:37,"Legs",1h 6m,"Glute Kickback (Machine)",2,30.0,10,0,0,,,
2023-02-16 16:20:37,"Legs",1h 6m,"Glute Kickback (Machine)",3,50.0,10,0,0,,,
2023-02-16 16:20:37,"Legs",1h 6m,"Glute Kickback (Machine)",4,50.0,10,0,0,,,
2023-02-18 14:18:37,"Pull",51m,"Iso-Lateral Row (Machine)",1,35.0,8,0,0,"","",
2023-02-18 14:18:37,"Pull",51m,"Iso-Lateral Row (Machine)",2,35.0,8,0,0,,,
2023-02-18 14:18:37,"Pull",51m,"Iso-Lateral Row (Machine)",3,35.0,9,0,0,,,
2023-02-18 14:18:37,"Pull",51m,"Iso-Lateral Row (Machine)",4,35.0,9,0,0,,,
2023-02-18 14:18:37,"Pull",51m,"Iso-Lateral Row (Machine)",5,35.0,9,0,0,,,
2023-02-18 14:18:37,"Pull",51m,"Reverse Fly (Machine)",1,40.5,10,0,0,"",,
2023-02-18 14:18:37,"Pull",51m,"Reverse Fly (Machine)",2,40.5,10,0,0,,,
2023-02-18 14:18:37,"Pull",51m,"Reverse Fly (Machine)",3,40.5,10,0,0,,,
2023-02-18 14:18:37,"Pull",51m,"Reverse Fly (Machine)",4,38.0,10,0,0,,,
2023-02-18 14:18:37,"Pull",51m,"Hammer Curl (Dumbbell)",1,10.0,10,0,0,"",,
2023-02-18 14:18:37,"Pull",51m,"Hammer Curl (Dumbbell)",2,10.0,10,0,0,,,
2023-02-18 14:18:37,"Pull",51m,"Hammer Curl (Dumbbell)",3,10.0,9,0,0,,,
2023-02-18 14:18:37,"Pull",51m,"Hammer Curl (Dumbbell)",4,10.0,9,0,0,,,
2023-02-18 14:18:37,"Pull",51m,"Cable One Arm Pull",1,4.5,10,0,0,"",,
2023-02-18 14:18:37,"Pull",51m,"Cable One Arm Pull",2,5.7,10,0,0,,,
2023-02-18 14:18:37,"Pull",51m,"Cable One Arm Pull",3,4.5,10,0,0,,,
2023-02-18 14:18:37,"Pull",51m,"Cable One Arm Pull",4,4.5,10,0,0,,,
2023-02-21 10:35:17,"Push",56m,"Chest Press (Machine)",1,25.0,8,0,0,"","",
2023-02-21 10:35:17,"Push",56m,"Chest Press (Machine)",2,25.0,8,0,0,,,
2023-02-21 10:35:17,"Push",56m,"Chest Press (Machine)",3,25.0,7,0,0,,,
2023-02-21 10:35:17,"Push",56m,"Chest Press (Machine)",4,25.0,7,0,0,,,
2023-02-21 10:35:17,"Push",56m,"Chest Fly",1,52.0,8,0,0,"",,
2023-02-21 10:35:17,"Push",56m,"Chest Fly",2,52.0,8,0,0,,,
2023-02-21 10:35:17,"Push",56m,"Chest Fly",3,52.0,7,0,0,,,
2023-02-21 10:35:17,"Push",56m,"Chest Fly",4,45.0,8,0,0,,,
2023-02-21 10:35:17,"Push",56m,"Chest Fly",5,45.0,6,0,0,,,
2023-02-21 10:35:17,"Push",56m,"Triceps Extension",1,17.5,10,0,0,"",,
2023-02-21 10:35:17,"Push",56m,"Triceps Extension",2,15.0,9,0,0,,,
2023-02-21 10:35:17,"Push",56m,"Triceps Extension",3,15.0,8,0,0,,,
2023-02-21 10:35:17,"Push",56m,"Triceps Extension",4,12.5,11,0,0,,,10
2023-02-21 10:35:17,"Push",56m,"Incline Bench Press (Dumbbell)",1,16.0,8,0,0,"",,
2023-02-21 10:35:17,"Push",56m,"Incline Bench Press (Dumbbell)",2,16.0,8,0,0,,,
2023-02-21 10:35:17,"Push",56m,"Incline Bench Press (Dumbbell)",3,16.0,8,0,0,,,
2023-02-21 10:35:17,"Push",56m,"Incline Bench Press (Dumbbell)",4,16.0,8,0,0,,,
2023-02-24 12:33:44,"Push",58m,"Triceps Extension",1,15.0,9,0,0,"","",
2023-02-24 12:33:44,"Push",58m,"Triceps Extension",2,15.0,8,0,0,,,
2023-02-24 12:33:44,"Push",58m,"Triceps Extension",3,15.0,8,0,0,,,
2023-02-24 12:33:44,"Push",58m,"Triceps Extension",4,12.5,11,0,0,,,10
2023-02-24 12:33:44,"Push",58m,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2023-02-24 12:33:44,"Push",58m,"Bench Press (Barbell)",2,55.0,8,0,0,,,
2023-02-24 12:33:44,"Push",58m,"Bench Press (Barbell)",3,55.0,6,0,0,,,
2023-02-24 12:33:44,"Push",58m,"Bench Press (Barbell)",4,55.0,7,0,0,,,
2023-02-24 12:33:44,"Push",58m,"Bench Press (Barbell)",5,50.0,10,0,0,,,
2023-02-24 12:33:44,"Push",58m,"Incline Bench Press (Barbell)",1,40.0,10,0,0,"",,
2023-02-24 12:33:44,"Push",58m,"Incline Bench Press (Barbell)",2,45.0,8,0,0,,,
2023-02-24 12:33:44,"Push",58m,"Incline Bench Press (Barbell)",3,45.0,5,0,0,,,
2023-02-24 12:33:44,"Push",58m,"Incline Bench Press (Barbell)",4,40.0,8,0,0,,,
2023-02-24 12:33:44,"Push",58m,"Cable Crossover",1,5.0,9,0,0,"",,
2023-02-24 12:33:44,"Push",58m,"Cable Crossover",2,5.0,9,0,0,,,
2023-02-24 12:33:44,"Push",58m,"Cable Crossover",3,5.0,8,0,0,,,
2023-03-08 06:44:42,"Legs",1h 10m,"Seated Leg Curl (Machine)",1,40.0,10,0,0,"","",
2023-03-08 06:44:42,"Legs",1h 10m,"Seated Leg Curl (Machine)",2,50.0,10,0,0,,,
2023-03-08 06:44:42,"Legs",1h 10m,"Seated Leg Curl (Machine)",3,55.0,10,0,0,,,
2023-03-08 06:44:42,"Legs",1h 10m,"Seated Leg Curl (Machine)",4,52.5,10,0,0,,,
2023-03-08 06:44:42,"Legs",1h 10m,"Seated Leg Curl (Machine)",5,52.5,10,0,0,,,
2023-03-08 06:44:42,"Legs",1h 10m,"Leg Extension (Machine)",1,35.0,10,0,0,"",,7.5
2023-03-08 06:44:42,"Legs",1h 10m,"Leg Extension (Machine)",2,40.0,10,0,0,,,
2023-03-08 06:44:42,"Legs",1h 10m,"Leg Extension (Machine)",3,40.0,10,0,0,,,
2023-03-08 06:44:42,"Legs",1h 10m,"Leg Extension (Machine)",4,45.0,9,0,0,,,
2023-03-08 06:44:42,"Legs",1h 10m,"Leg Extension (Machine)",5,45.0,10,0,0,,,
2023-03-08 06:44:42,"Legs",1h 10m,"Seated Leg Press (Machine)",1,110.0,10,0,0,"",,
2023-03-08 06:44:42,"Legs",1h 10m,"Seated Leg Press (Machine)",2,120.0,10,0,0,,,
2023-03-08 06:44:42,"Legs",1h 10m,"Seated Leg Press (Machine)",3,120.0,12,0,0,,,
2023-03-08 06:44:42,"Legs",1h 10m,"Seated Leg Press (Machine)",4,130.0,12,0,0,,,
2023-03-08 06:44:42,"Legs",1h 10m,"Seated Leg Press (Machine)",5,130.0,10,0,0,,,
2023-03-08 06:44:42,"Legs",1h 10m,"Calf Press on Seated Leg Press",1,120.0,14,0,0,"",,
2023-03-08 06:44:42,"Legs",1h 10m,"Calf Press on Seated Leg Press",2,140.0,12,0,0,,,
2023-03-08 06:44:42,"Legs",1h 10m,"Calf Press on Seated Leg Press",3,140.0,10,0,0,,,
2023-10-07 15:58:11,"Push",50m,"Chest Press (Machine)",1,40.5,12,0,0,"","",
2023-10-07 15:58:11,"Push",50m,"Chest Press (Machine)",2,40.5,12,0,0,,,
2023-10-07 15:58:11,"Push",50m,"Chest Press (Machine)",3,45.5,12,0,0,,,
2023-10-07 15:58:11,"Push",50m,"Chest Press (Machine)",4,45.5,12,0,0,,,
2023-10-07 15:58:11,"Push",50m,"Chest Fly",1,50.0,8,0,0,"",,
2023-10-07 15:58:11,"Push",50m,"Chest Fly",2,50.0,9,0,0,,,
2023-10-07 15:58:11,"Push",50m,"Chest Fly",3,50.0,8,0,0,,,
2023-10-07 15:58:11,"Push",50m,"Chest Fly",4,50.0,8,0,0,,,
2023-10-07 15:58:11,"Push",50m,"Chest Fly",5,45.0,8,0,0,,,
2023-10-07 15:58:11,"Push",50m,"Bench Press (Dumbbell)",1,16.0,8,0,0,"",,
2023-10-07 15:58:11,"Push",50m,"Bench Press (Dumbbell)",2,16.0,9,0,0,,,
2023-10-07 15:58:11,"Push",50m,"Bench Press (Dumbbell)",3,16.0,8,0,0,,,
2023-10-07 15:58:11,"Push",50m,"Bench Press (Dumbbell)",4,16.0,8,0,0,,,
2023-10-07 15:58:11,"Push",50m,"Triceps Extension",1,15.0,9,0,0,"",,
2023-10-07 15:58:11,"Push",50m,"Triceps Extension",2,15.0,8,0,0,,,
2023-10-07 15:58:11,"Push",50m,"Triceps Extension",3,12.5,9,0,0,,,
2023-10-07 15:58:11,"Push",50m,"Triceps Extension",4,12.5,8,0,0,,,10
2023-10-07 15:58:11,"Push",50m,"Triceps Extension",5,12.5,11,0,0,,,10
2023-10-07 15:58:11,"Push",50m,"Cable One Arm Push",1,4.5,12,0,0,"",,
2023-10-07 15:58:11,"Push",50m,"Cable One Arm Push",2,5.7,8,0,0,,,
2023-10-07 15:58:11,"Push",50m,"Cable One Arm Push",3,4.5,10,0,0,,,
2023-10-07 15:58:11,"Push",50m,"Cable One Arm Push",4,4.5,10,0,0,,,
2023-10-09 19:16:03,"Legs",1h 26m,"Seated Leg Curl (Machine)",1,40.0,12,0,0,"Set to 45 at start next time","",
2023-10-09 19:16:03,"Legs",1h 26m,"Seated Leg Curl (Machine)",2,50.0,11,0,0,,,
2023-10-09 19:16:03,"Legs",1h 26m,"Seated Leg Curl (Machine)",3,50.0,10,0,0,,,
2023-10-09 19:16:03,"Legs",1h 26m,"Seated Leg Curl (Machine)",4,50.0,10,0,0,,,
2023-10-09 19:16:03,"Legs",1h 26m,"Seated Leg Press (Machine)",1,95.0,12,0,0,"",,
2023-10-09 19:16:03,"Legs",1h 26m,"Seated Leg Press (Machine)",2,110.0,12,0,0,,,
2023-10-09 19:16:03,"Legs",1h 26m,"Seated Leg Press (Machine)",3,115.0,10,0,0,,,
2023-10-09 19:16:03,"Legs",1h 26m,"Seated Leg Press (Machine)",4,120.0,10,0,0,,,
2023-10-09 19:16:03,"Legs",1h 26m,"Calf Press on Seated Leg Press",1,120.0,10,0,0,"",,
2023-10-09 19:16:03,"Legs",1h 26m,"Calf Press on Seated Leg Press",2,120.0,10,0,0,,,
2023-10-09 19:16:03,"Legs",1h 26m,"Calf Press on Seated Leg Press",3,115.0,12,0,0,,,
2023-10-09 19:16:03,"Legs",1h 26m,"Back Extension",1,0.0,10,0,0,"",,
2023-10-09 19:16:03,"Legs",1h 26m,"Back Extension",2,0.0,10,0,0,,,
2023-10-09 19:16:03,"Legs",1h 26m,"Back Extension",3,0.0,10,0,0,,,
2023-10-09 19:16:03,"Legs",1h 26m,"Back Extension",4,0.0,10,0,0,,,
2023-10-09 19:16:03,"Legs",1h 26m,"Cable Hip Abduction",1,5.0,12,0,0,"",,
2023-10-09 19:16:03,"Legs",1h 26m,"Cable Hip Abduction",2,7.5,10,0,0,,,
2023-10-09 19:16:03,"Legs",1h 26m,"Cable Hip Abduction",3,7.5,10,0,0,,,
2023-10-09 19:16:03,"Legs",1h 26m,"Cable Hip Adduction",1,7.5,12,0,0,"",,
2023-10-09 19:16:03,"Legs",1h 26m,"Cable Hip Adduction",2,7.5,12,0,0,,,
2023-10-09 19:16:03,"Legs",1h 26m,"Cable Hip Adduction",3,7.5,12,0,0,,,
2023-10-11 11:23:42,"Push",51m,"Chest Press (Machine)",1,22.0,12,0,0,"","",
2023-10-11 11:23:42,"Push",51m,"Chest Press (Machine)",2,49.5,12,0,0,,,
2023-10-11 11:23:42,"Push",51m,"Chest Press (Machine)",3,55.0,12,0,0,,,
2023-10-11 11:23:42,"Push",51m,"Chest Press (Machine)",4,55.0,10,0,0,,,
2023-10-11 11:23:42,"Push",51m,"Chest Press (Machine)",5,55.0,11,0,0,,,
2023-10-11 11:23:42,"Push",51m,"Chest Fly",1,50.0,12,0,0,"",,
2023-10-11 11:23:42,"Push",51m,"Chest Fly",2,55.0,12,0,0,,,
2023-10-11 11:23:42,"Push",51m,"Chest Fly",3,55.0,8,0,0,,,
2023-10-11 11:23:42,"Push",51m,"Chest Fly",4,50.0,8,0,0,,,
2023-10-11 11:23:42,"Push",51m,"Triceps Extension",1,15.0,10,0,0,"",,
2023-10-11 11:23:42,"Push",51m,"Triceps Extension",2,15.0,10,0,0,,,
2023-10-11 11:23:42,"Push",51m,"Triceps Extension",3,15.0,9,0,0,,,
2023-10-11 11:23:42,"Push",51m,"Triceps Extension",4,15.0,8,0,0,,,10
2023-10-11 11:23:42,"Push",51m,"Cable One Arm Push",1,5.0,12,0,0,"",,
2023-10-11 11:23:42,"Push",51m,"Cable One Arm Push",2,5.0,10,0,0,,,
2023-10-11 11:23:42,"Push",51m,"Cable One Arm Push",3,5.0,10,0,0,,,
2023-10-11 11:23:42,"Push",51m,"Cable One Arm Push",4,5.0,8,0,0,,,
2023-10-17 19:38:50,"Push",58m,"Chest Fly",1,50.0,10,0,0,"","",
2023-10-17 19:38:50,"Push",58m,"Chest Fly",2,50.0,10,0,0,,,
2023-10-17 19:38:50,"Push",58m,"Chest Fly",3,55.0,10,0,0,,,
2023-10-17 19:38:50,"Push",58m,"Chest Fly",4,55.0,9,0,0,,,
2023-10-17 19:38:50,"Push",58m,"Chest Fly",5,55.0,8,0,0,,,
2023-10-17 19:38:50,"Push",58m,"Bench Press (Dumbbell)",1,14.0,9,0,0,"",,
2023-10-17 19:38:50,"Push",58m,"Bench Press (Dumbbell)",2,14.0,10,0,0,,,
2023-10-17 19:38:50,"Push",58m,"Bench Press (Dumbbell)",3,14.0,10,0,0,,,
2023-10-17 19:38:50,"Push",58m,"Bench Press (Dumbbell)",4,14.0,8,0,0,,,
2023-10-17 19:38:50,"Push",58m,"Triceps Extension",1,15.0,10,0,0,"",,
2023-10-17 19:38:50,"Push",58m,"Triceps Extension",2,17.5,8,0,0,,,
2023-10-17 19:38:50,"Push",58m,"Triceps Extension",3,15.0,10,0,0,,,
2023-10-17 19:38:50,"Push",58m,"Triceps Extension",4,15.0,10,0,0,,,10
2023-10-17 19:38:50,"Push",58m,"Triceps Extension",5,12.5,11,0,0,,,10
2023-10-17 19:38:50,"Push",58m,"Shoulder Press (Machine)",1,30.0,6,0,0,"",,
2023-10-17 19:38:50,"Push",58m,"Shoulder Press (Machine)",2,30.0,8,0,0,,,
2023-10-17 19:38:50,"Push",58m,"Shoulder Press (Machine)",3,30.0,8,0,0,,,
2023-10-17 19:38:50,"Push",58m,"Shoulder Press (Machine)",4,30.0,6,0,0,,,
2023-10-17 19:38:50,"Push",58m,"Cable Crossover",1,10.0,8,0,0,"",,
2023-10-17 19:38:50,"Push",58m,"Cable Crossover",2,10.0,9,0,0,,,
2023-10-17 19:38:50,"Push",58m,"Cable Crossover",3,10.0,8,0,0,,,
