Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-10-17 19:38:50,"Push",58m,"Cable Crossover",4,7.5,12,0,0,,,
2023-10-17 19:38:50,"Push",58m,"Cable Crossover",5,7.5,12,0,0,,,
2023-10-18 12:57:31,"Pull",1h 35m,"Iso-Lateral Row (Machine)",1,35.0,12,0,0,"","",
2023-10-18 12:57:31,"Pull",1h 35m,"Iso-Lateral Row (Machine)",2,60.0,10,0,0,,,
2023-10-18 12:57:31,"Pull",1h 35m,"Iso-Lateral Row (Machine)",3,60.0,10,0,0,,,
2023-10-18 12:57:31,"Pull",1h 35m,"Iso-Lateral Row (Machine)",4,60.0,10,0,0,,,
2023-10-18 12:57:31,"Pull",1h 35m,"Iso-Lateral Row (Machine)",5,55.0,10,0,0,,,
2023-10-18 12:57:31,"Pull",1h 35m,"Reverse Fly (Machine)",1,40.5,10,0,0,"",,
2023-10-18 12:57:31,"Pull",1h 35m,"Reverse Fly (Machine)",2,40.5,10,0,0,,,
2023-10-18 12:57:31,"Pull",1h 35m,"Reverse Fly (Machine)",3,35.0,10,0,0,,,
2023-10-18 12:57:31,"Pull",1h 35m,"Hammer Curl (Dumbbell)",1,10.0,10,0,0,"",,
2023-10-18 12:57:31,"Pull",1h 35m,"Hammer Curl (Dumbbell)",2,10.0,10,0,0,,,
2023-10-18 12:57:31,"Pull",1h 35m,"Hammer Curl (Dumbbell)",3,10.0,10,0,0,,,
2023-10-18 12:57:31,"Pull",1h 35m,"Hammer Curl (Dumbbell)",4,10.0,10,0,0,,,
2023-10-18 12:57:31,"Pull",1h 35m,"Bicep Curl (Cable)",1,17.5,10,0,0,"",,
2023-10-18 12:57:31,"Pull",1h 35m,"Bicep Curl (Cable)",2,15.0,8,0,0,,,
2023-10-18 12:57:31,"Pull",1h 35m,"Bicep Curl (Cable)",3,15.0,8,0,0,,,
2023-10-18 12:57:31,"Pull",1h 35m,"Bicep Curl (Cable)",4,15.0,8,0,0,,,
2023-10-18 12:57:31,"Pull",1h 35m,"Lat Pulldown (Machine)",1,40.0,12,0,0,"",,
2023-10-18 12:57:31,"Pull",1h 35m,"Lat Pulldown (Machine)",2,60.0,10,0,0,,,
2023-10-18 12:57:31,"Pull",1h 35m,"Lat Pulldown (Machine)",3,60.0,8,0,0,,,
2023-10-18 12:57:31,"Pull",1h 35m,"Lat Pulldown (Machine)",4,60.0,8,0,0,,,
2023-10-18 12:57:31,"Pull",1h 35m,"Lat Pulldown (Machine)",5,60.0,8,0,0,,,
2023-10-25 14:23:40,"Push",1h 10m,"Chest Fly",1,50.0,10,0,0,"","",
2023-10-25 14:23:40,"Push",1h 10m,"Chest Fly",2,50.0,9,0,0,,,
2023-10-25 14:23:40,"Push",1h 10m,"Chest Fly",3,45.0,8,0,0,,,
2023-10-25 14:23:40,"Push",1h 10m,"Chest Fly",4,45.0,10,0,0,,,
2023-10-25 14:23:40,"Push",1h 10m,"Chest Fly",5,50.0,10,0,0,,,
2023-10-25 14:23:40,"Push",1h 10m,"Bench Press (Dumbbell)",1,20.0,10,0,0,"",,
2023-10-25 14:23:40,"Push",1h 10m,"Triceps Extension",1,15.0,10,0,0,"",,
2023-10-25 14:23:40,"Push",1h 10m,"Triceps Extension",2,15.0,10,0,0,,,
2023-10-25 14:23:40,"Push",1h 10m,"Triceps Extension",3,15.0,9,0,0,,,
2023-10-25 14:23:40,"Push",1h 10m,"Triceps Extension",4,15.0,8,0,0,,,10
2023-10-25 14:23:40,"Push",1h 10m,"Shoulder Press (Machine)",1,22.5,10,0,0,"",,
2023-10-25 14:23:40,"Push",1h 10m,"Shoulder Press (Machine)",2,27.5,10,0,0,,,
2023-10-25 14:23:40,"Push",1h 10m,"Shoulder Press (Machine)",3,30.0,8,0,0,,,
2023-10-25 14:23:40,"Push",1h 10m,"Shoulder Press (Machine)",4,30.0,6,0,0,,,
2023-10-25 14:23:40,"Push",1h 10m,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2023-10-25 14:23:40,"Push",1h 10m,"Bench Press (Barbell)",2,50.0,10,0,0,,,
2023-10-25 14:23:40,"Push",1h 10m,"Bench Press (Barbell)",3,50.0,6,0,0,,,
2023-10-25 14:23:40,"Push",1h 10m,"Bench Press (Barbell)",4,55.0,8,0,0,,,
2023-10-25 14:23:40,"Push",1h 10m,"Bench Press (Barbell)",5,55.0,6,0,0,,,
2023-10-27 13:49:04,"Pull",53m,"Iso-Lateral Row (Machine)",1,35.0,12,0,0,"","",
2023-10-27 13:49:04,"Pull",53m,"Iso-Lateral Row (Machine)",2,60.0,10,0,0,,,
2023-10-27 13:49:04,"Pull",53m,"Iso-Lateral Row (Machine)",3,60.0,9,0,0,,,
2023-10-27 13:49:04,"Pull",53m,"Iso-Lateral Row (Machine)",4,60.0,9,0,0,,,
2023-10-27 13:49:04,"Pull",53m,"Iso-Lateral Row (Machine)",5,60.0,9,0,0,,,
2023-10-27 13:49:04,"Pull",53m,"Reverse Fly (Machine)",1,40.5,10,0,0,"",,
2023-10-27 13:49:04,"Pull",53m,"Reverse Fly (Machine)",2,40.5,8,0,0,,,
2023-10-27 13:49:04,"Pull",53m,"Reverse Fly (Machine)",3,40.0,8,0,0,,,
2023-10-27 13:49:04,"Pull",53m,"Reverse Fly (Machine)",4,35.0,10,0,0,,,
2023-10-27 13:49:04,"Pull",53m,"Hammer Curl (Dumbbell)",1,10.0,9,0,0,"",,
2023-10-27 13:49:04,"Pull",53m,"Hammer Curl (Dumbbell)",2,10.0,8,0,0,,,
2023-10-27 13:49:04,"Pull",53m,"Hammer Curl (Dumbbell)",3,10.0,7,0,0,,,
2023-10-27 13:49:04,"Pull",53m,"Hammer Curl (Dumbbell)",4,8.0,9,0,0,,,
2023-10-27 13:49:04,"Pull",53m,"Hammer Curl (Dumbbell)",5,8.0,10,0,0,,,
2023-10-27 13:49:04,"Pull",53m,"Bicep Curl (Cable)",1,20.0,10,0,0,"",,
2023-10-27 13:49:04,"Pull",53m,"Bicep Curl (Cable)",2,20.0,14,0,0,,,
2023-10-27 13:49:04,"Pull",53m,"Bicep Curl (Cable)",3,16.0,16,0,0,,,
2023-10-27 13:49:04,"Pull",53m,"Lat Pulldown (Machine)",1,40.0,12,0,0,"",,
2023-10-27 13:49:04,"Pull",53m,"Lat Pulldown (Machine)",2,60.0,8,0,0,,,
2023-10-27 13:49:04,"Pull",53m,"Lat Pulldown (Machine)",3,50.0,10,0,0,,,
2023-10-27 13:49:04,"Pull",53m,"Lat Pulldown (Machine)",4,50.0,10,0,0,,,
2023-10-27 13:49:04,"Pull",53m,"Lat Pulldown (Machine)",5,50.0,10,0,0,,,
2023-10-30 19:40:23,"Push",59m,"Chest Fly",1,55.0,10,0,0,"","",
2023-10-30 19:40:23,"Push",59m,"Chest Fly",2,50.0,10,0,0,,,
2023-10-30 19:40:23,"Push",59m,"Chest Fly",3,50.0,8,0,0,,,
2023-10-30 19:40:23,"Push",59m,"Chest Fly",4,45.0,10,0,0,,,
2023-10-30 19:40:23,"Push",59m,"Chest Fly",5,45.0,10,0,0,,,
2023-10-30 19:40:23,"Push",59m,"Bench Press (Dumbbell)",1,16.0,10,0,0,"",,
2023-10-30 19:40:23,"Push",59m,"Bench Press (Dumbbell)",2,18.0,8,0,0,,,
2023-10-30 19:40:23,"Push",59m,"Bench Press (Dumbbell)",3,18.0,6,0,0,,,
2023-10-30 19:40:23,"Push",59m,"Bench Press (Dumbbell)",4,16.0,8,0,0,,,
2023-10-30 19:40:23,"Push",59m,"Triceps Extension",1,17.5,8,0,0,"",,
2023-10-30 19:40:23,"Push",59m,"Triceps Extension",2,15.0,10,0,0,,,
2023-10-30 19:40:23,"Push",59m,"Triceps Extension",3,15.0,10,0,0,,,
2023-10-30 19:40:23,"Push",59m,"Triceps Extension",4,15.0,8,0,0,,,10
2023-10-30 19:40:23,"Push",59m,"Shoulder Press (Machine)",1,27.5,8,0,0,"",,
2023-10-30 19:40:23,"Push",59m,"Shoulder Press (Machine)",2,27.5,9,0,0,,,
2023-10-30 19:40:23,"Push",59m,"Shoulder Press (Machine)",3,30.0,8,0,0,,,
2023-10-30 19:40:23,"Push",59m,"Shoulder Press (Machine)",4,27.5,8,0,0,,,
2023-10-30 19:40:23,"Push",59m,"Chest Press (Machine)",1,32.0,12,0,0,"",,
2023-10-30 19:40:23,"Push",59m,"Chest Press (Machine)",2,55.0,12,0,0,,,
2023-10-30 19:40:23,"Push",59m,"Chest Press (Machine)",3,60.0,12,0,0,,,
2023-10-30 19:40:23,"Push",59m,"Chest Press (Machine)",4,60.0,10,0,0,,,
2023-10-30 19:40:23,"Push",59m,"Chest Press (Machine)",5,55.0,10,0,0,,,
2023-10-30 19:40:23,"Push",59m,"Cable Crossover",1,10.0,10,0,0,"",,
2023-10-30 19:40:23,"Push",59m,"Cable Crossover",2,10.0,10,0,0,,,
2023-10-30 19:40:23,"Push",59m,"Cable Crossover",3,10.0,9,0,0,,,
2023-10-30 19:40:23,"Push",59m,"Cable Crossover",4,10.0,9,0,0,,,
2023-10-30 19:40:23,"Push",59m,"Cable Crossover",5,10.0,9,0,0,,,
2023-11-02 12:34:13,"Pull",50m,"Iso-Lateral Row (Machine)",1,40.0,10,0,0,"","",
2023-11-02 12:34:13,"Pull",50m,"Iso-Lateral Row (Machine)",2,60.0,10,0,0,,,
2023-11-02 12:34:13,"Pull",50m,"Iso-Lateral Row (Machine)",3,65.0,10,0,0,,,
2023-11-02 12:34:13,"Pull",50m,"Iso-Lateral Row (Machine)",4,65.0,10,0,0,,,
2023-11-02 12:34:13,"Pull",50m,"Iso-Lateral Row (Machine)",5,65.0,10,0,0,,,
2023-11-02 12:34:13,"Pull",50m,"Reverse Fly (Machine)",1,40.5,10,0,0,"",,
2023-11-02 12:34:13,"Pull",50m,"Reverse Fly (Machine)",2,37.5,12,0,0,,,
2023-11-02 12:34:13,"Pull",50m,"Reverse Fly (Machine)",3,40.0,8,0,0,,,
2023-11-02 12:34:13,"Pull",50m,"Reverse Fly (Machine)",4,35.0,10,0,0,,,
2023-11-02 12:34:13,"Pull",50m,"Hammer Curl (Dumbbell)",1,12.0,9,0,0,"",,
2023-11-02 12:34:13,"Pull",50m,"Hammer Curl (Dumbbell)",2,12.0,8,0,0,,,
2023-11-02 12:34:13,"Pull",50m,"Hammer Curl (Dumbbell)",3,12.0,8,0,0,,,
2023-11-02 12:34:13,"Pull",50m,"Hammer Curl (Dumbbell)",4,10.0,9,0,0,,,
2023-11-02 12:34:13,"Pull",50m,"Hammer Curl (Dumbbell)",5,10.0,8,0,0,,,
2023-11-02 12:34:13,"Pull",50m,"Lat Pulldown (Machine)",1,40.0,10,0,0,"",,
2023-11-02 12:34:13,"Pull",50m,"Lat Pulldown (Machine)",2,60.0,10,0,0,,,
2023-11-02 12:34:13,"Pull",50m,"Lat Pulldown (Machine)",3,60.0,10,0,0,,,
2023-11-02 12:34:13,"Pull",50m,"Lat Pulldown (Machine)",4,60.0,10,0,0,,,
2023-11-02 12:34:13,"Pull",50m,"Lat Pulldown (Machine)",5,60.0,10,0,0,,,
2023-11-02 12:34:13,"Pull",50m,"Incline Curl (Dumbbell)",1,8.0,6,0,0,"",,
2023-11-02 12:34:13,"Pull",50m,"Incline Curl (Dumbbell)",2,8.0,7,0,0,,,
2023-11-02 12:34:13,"Pull",50m,"Incline Curl (Dumbbell)",3,8.0,7,0,0,,,
2023-11-02 12:34:13,"Pull",50m,"Incline Curl (Dumbbell)",4,8.0,7,0,0,,,
2023-11-10 16:47:50,"Push",53m,"Bench Press (Dumbbell)",1,12.0,10,0,0,"","",
2023-11-10 16:47:50,"Push",53m,"Bench Press (Dumbbell)",2,12.0,10,0,0,,,
2023-11-10 16:47:50,"Push",53m,"Bench Press (Dumbbell)",3,14.0,10,0,0,,,
2023-11-10 16:47:50,"Push",53m,"Bench Press (Dumbbell)",4,14.0,10,0,0,,,
2023-11-10 16:47:50,"Push",53m,"Bench Press (Dumbbell)",5,14.0,10,0,0,,,
2023-11-10 16:47:50,"Push",53m,"Triceps Extension",1,15.0,12,0,0,"",,
2023-11-10 16:47:50,"Push",53m,"Triceps Extension",2,15.0,12,0,0,,,
2023-11-10 16:47:50,"Push",53m,"Triceps Extension",3,15.0,10,0,0,,,
2023-11-10 16:47:50,"Push",53m,"Triceps Extension",4,15.0,8,0,0,,,10
2023-11-10 16:47:50,"Push",53m,"Shoulder Press (Machine)",1,27.5,10,0,0,"",,
2023-11-10 16:47:50,"Push",53m,"Shoulder Press (Machine)",2,31.5,10,0,0,,,
2023-11-10 16:47:50,"Push",53m,"Shoulder Press (Machine)",3,31.5,10,0,0,,,
2023-11-10 16:47:50,"Push",53m,"Shoulder Press (Machine)",4,31.5,10,0,0,,,
2023-11-10 16:47:50,"Push",53m,"Chest Press (Machine)",1,40.0,11,0,0,"",,
2023-11-10 16:47:50,"Push",53m,"Chest Press (Machine)",2,55.0,10,0,0,,,
2023-11-10 16:47:50,"Push",53m,"Chest Press (Machine)",3,55.0,10,0,0,,,
2023-11-10 16:47:50,"Push",53m,"Chest Press (Machine)",4,55.0,10,0,0,,,
2023-11-10 16:47:50,"Push",53m,"Chest Press (Machine)",5,55.0,10,0,0,,,
2023-11-10 16:47:50,"Push",53m,"Cable One Arm Push",1,5.0,12,0,0,"",,
2023-11-10 16:47:50,"Push",53m,"Cable One Arm Push",2,7.5,10,0,0,,,
2023-11-10 16:47:50,"Push",53m,"Cable One Arm Push",3,7.5,10,0,0,,,
2023-11-10 16:47:50,"Push",53m,"Cable One Arm Push",4,7.5,8,0,0,,,
2023-11-14 20:23:18,"Pull",56m,"Iso-Lateral Row (Machine)",1,40.0,12,0,0,"","",
2023-11-14 20:23:18,"Pull",56m,"Iso-Lateral Row (Machine)",2,65.0,10,0,0,,,
2023-11-14 20:23:18,"Pull",56m,"Iso-Lateral Row (Machine)",3,60.0,10,0,0,,,
2023-11-14 20:23:18,"Pull",56m,"Iso-Lateral Row (Machine)",4,60.0,8,0,0,,,
2023-11-14 20:23:18,"Pull",56m,"Iso-Lateral Row (Machine)",5,60.0,10,0,0,,,
2023-11-14 20:23:18,"Pull",56m,"Reverse Fly (Machine)",1,38.5,10,0,0,"",,
2023-11-14 20:23:18,"Pull",56m,"Reverse Fly (Machine)",2,38.5,10,0,0,,,
2023-11-14 20:23:18,"Pull",56m,"Reverse Fly (Machine)",3,38.5,8,0,0,,,
2023-11-14 20:23:18,"Pull",56m,"Reverse Fly (Machine)",4,35.0,10,0,0,,,
2023-11-14 20:23:18,"Pull",56m,"Hammer Curl (Dumbbell)",1,10.0,10,0,0,"",,
2023-11-14 20:23:18,"Pull",56m,"Hammer Curl (Dumbbell)",2,10.0,10,0,0,,,
2023-11-14 20:23:18,"Pull",56m,"Hammer Curl (Dumbbell)",3,10.0,10,0,0,,,
2023-11-14 20:23:18,"Pull",56m,"Hammer Curl (Dumbbell)",4,10.0,8,0,0,,,
2023-11-14 20:23:18,"Pull",56m,"Hammer Curl (Dumbbell)",5,8.0,10,0,0,,,
2023-11-14 20:23:18,"Pull",56m,"Preacher Curl (Barbell)",1,15.0,12,0,0,"",,
2023-11-14 20:23:18,"Pull",56m,"Preacher Curl (Barbell)",2,20.0,10,0,0,,,
2023-11-14 20:23:18,"Pull",56m,"Preacher Curl (Barbell)",3,20.0,10,0,0,,,
2023-11-14 20:23:18,"Pull",56m,"Preacher Curl (Barbell)",4,20.0,10,0,0,,,
2023-11-14 20:23:18,"Pull",56m,"Preacher Curl (Barbell)",5,20.0,10,0,0,,,
2023-11-14 20:23:18,"Pull",56m,"Shrug (Dumbbell)",1,22.0,10,0,0,"",,
2023-11-14 20:23:18,"Pull",56m,"Shrug (Dumbbell)",2,22.0,10,0,0,,,
2023-11-14 20:23:18,"Pull",56m,"Shrug (Dumbbell)",3,22.0,10,0,0,,,
2023-11-14 20:23:18,"Pull",56m,"Shrug (Dumbbell)",4,22.0,10,0,0,,,
2023-11-16 19:21:33,"Push",59m,"Triceps Extension",1,17.5,10,0,0,"","",
2023-11-16 19:21:33,"Push",59m,"Triceps Extension",2,17.5,10,0,0,,,
2023-11-16 19:21:33,"Push",59m,"Triceps Extension",3,17.5,8,0,0,,,
2023-11-16 19:21:33,"Push",59m,"Triceps Extension",4,15.0,8,0,0,,,10
2023-11-16 19:21:33,"Push",59m,"Triceps Extension",5,12.5,8,0,0,,,10
2023-11-16 19:21:33,"Push",59m,"Chest Press (Machine)",1,30.0,10,0,0,"Hurt neck/ Upper back so taking it Slow / also other machine (poly)",,
2023-11-16 19:21:33,"Push",59m,"Chest Press (Machine)",2,40.0,8,0,0,,,
2023-11-16 19:21:33,"Push",59m,"Chest Press (Machine)",3,40.0,8,0,0,,,
2023-11-16 19:21:33,"Push",59m,"Chest Press (Machine)",4,30.0,8,0,0,,,
2023-11-16 19:21:33,"Push",59m,"Iso-Lateral Shoulder Press",1,15.0,12,0,0,"",,
2023-11-16 19:21:33,"Push",59m,"Iso-Lateral Shoulder Press",2,25.0,8,0,0,,,
2023-11-16 19:21:33,"Push",59m,"Iso-Lateral Shoulder Press",3,25.0,8,0,0,,,
2023-11-16 19:21:33,"Push",59m,"Iso-Lateral Shoulder Press",4,25.0,6,0,0,,,
2023-11-16 19:21:33,"Push",59m,"Iso-Lateral Shoulder Press",5,20.0,8,0,0,,,
2023-11-16 19:21:33,"Push",59m,"Chest Fly",1,52.0,8,0,0,"",,
2023-11-16 19:21:33,"Push",59m,"Chest Fly",2,52.0,8,0,0,,,
2023-11-16 19:21:33,"Push",59m,"Chest Fly",3,52.0,8,0,0,,,
2023-11-16 19:21:33,"Push",59m,"Chest Fly",4,45.0,10,0,0,,,
2023-11-16 19:21:33,"Push",59m,"Chest Fly",5,45.0,10,0,0,,,
2023-11-16 19:21:33,"Push",59m,"Cable One Arm Push",1,7.5,10,0,0,"",,
2023-11-16 19:21:33,"Push",59m,"Cable One Arm Push",2,7.5,10,0,0,,,
2023-11-16 19:21:33,"Push",59m,"Cable One Arm Push",3,7.5,10,0,0,,,
2023-11-16 19:21:33,"Push",59m,"Cable One Arm Push",4,7.5,8,0,0,,,
2023-11-20 18:47:08,"Pull",1h 23m,"Reverse Fly (Machine)",1,38.5,10,0,0,"","",
2023-11-20 18:47:08,"Pull",1h 23m,"Reverse Fly (Machine)",2,38.5,10,0,0,,,
2023-11-20 18:47:08,"Pull",1h 23m,"Reverse Fly (Machine)",3,38.5,8,0,0,,,
2023-11-20 18:47:08,"Pull",1h 23m,"Reverse Fly (Machine)",4,35.0,10,0,0,,,
2023-11-20 18:47:08,"Pull",1h 23m,"Shrug (Dumbbell)",1,24.0,12,0,0,"",,
2023-11-20 18:47:08,"Pull",1h 23m,"Shrug (Dumbbell)",2,24.0,10,0,0,,,
2023-11-20 18:47:08,"Pull",1h 23m,"Shrug (Dumbbell)",3,24.0,12,0,0,,,
2023-11-20 18:47:08,"Pull",1h 23m,"Shrug (Dumbbell)",4,24.0,10,0,0,,,
2023-11-20 18:47:08,"Pull",1h 23m,"Lat Pulldown (Machine)",1,55.0,10,0,0,"",,
2023-11-20 18:47:08,"Pull",1h 23m,"Lat Pulldown (Machine)",2,70.0,10,0,0,,,
2023-11-20 18:47:08,"Pull",1h 23m,"Lat Pulldown (Machine)",3,70.0,10,0,0,,,
2023-11-20 18:47:08,"Pull",1h 23m,"Lat Pulldown (Machine)",4,70.0,10,0,0,,,
2023-11-20 18:47:08,"Pull",1h 23m,"Low Row",1,67.5,10,0,0,"",,
2023-11-20 18:47:08,"Pull",1h 23m,"Low Row",2,67.5,9,0,0,,,
2023-11-20 18:47:08,"Pull",1h 23m,"Low Row",3,62.5,10,0,0,,,
2023-11-20 18:47:08,"Pull",1h 23m,"Low Row",4,60.0,10,0,0,,,
2023-11-20 18:47:08,"Pull",1h 23m,"Lateral Raise (Dumbbell)",1,7.0,10,0,0,"Biset front raise",,
2023-11-20 18:47:08,"Pull",1h 23m,"Lateral Raise (Dumbbell)",2,7.0,10,0,0,,,
2023-11-20 18:47:08,"Pull",1h 23m,"Lateral Raise (Dumbbell)",3,7.0,10,0,0,,,
2023-11-20 18:47:08,"Pull",1h 23m,"Lateral Raise (Dumbbell)",4,7.0,10,0,0,,,
2023-11-20 18:47:08,"Pull",1h 23m,"Preacher Curl (Barbell)",1,22.0,10,0,0,"",,
2023-11-20 18:47:08,"Pull",1h 23m,"Preacher Curl (Barbell)",2,22.0,10,0,0,,,
2023-11-20 18:47:08,"Pull",1h 23m,"Preacher Curl (Barbell)",3,22.0,10,0,0,,,
2023-11-20 18:47:08,"Pull",1h 23m,"Preacher Curl (Barbell)",4,20.0,10,0,0,,,
2023-11-24 19:35:39,"Push",1h 1m,"Triceps Extension",1,15.0,10,0,0,"","",
2023-11-24 19:35:39,"Push",1h 1m,"Triceps Extension",2,15.0,10,0,0,,,
2023-11-24 19:35:39,"Push",1h 1m,"Triceps Extension",3,15.0,8,0,0,,,
2023-11-24 19:35:39,"Push",1h 1m,"Triceps Extension",4,15.0,8,0,0,,,10
2023-11-24 19:35:39,"Push",1h 1m,"Chest Press (Machine)",1,40.0,10,0,0,"",,
2023-11-24 19:35:39,"Push",1h 1m,"Chest Press (Machine)",2,40.0,10,0,0,,,
2023-11-24 19:35:39,"Push",1h 1m,"Chest Press (Machine)",3,40.0,10,0,0,,,
2023-11-24 19:35:39,"Push",1h 1m,"Chest Press (Machine)",4,40.0,10,0,0,,,
2023-11-24 19:35:39,"Push",1h 1m,"Chest Press (Machine)",5,40.0,10,0,0,,,
2023-11-24 19:35:39,"Push",1h 1m,"Cable One Arm Push",1,8.75,8,0,0,"",,
2023-11-24 19:35:39,"Push",1h 1m,"Cable One Arm Push",2,8.75,10,0,0,,,
2023-11-24 19:35:39,"Push",1h 1m,"Cable One Arm Push",3,8.75,10,0,0,,,
2023-11-24 19:35:39,"Push",1h 1m,"Cable One Arm Push",4,8.75,10,0,0,,,
2023-11-24 19:35:39,"Push",1h 1m,"Cable One Arm Push",5,8.75,8,0,0,,,
2023-11-24 19:35:39,"Push",1h 1m,"Shoulder Press (Machine)",1,22.5,10,0,0,"",,
2023-11-24 19:35:39,"Push",1h 1m,"Shoulder Press (Machine)",2,36.5,10,0,0,,,
2023-11-24 19:35:39,"Push",1h 1m,"Shoulder Press (Machine)",3,36.5,10,0,0,,,
2023-11-24 19:35:39,"Push",1h 1m,"Shoulder Press (Machine)",4,36.5,10,0,0,,,
2023-11-24 19:35:39,"Push",1h 1m,"Shoulder Press (Machine)",5,36.5,8,0,0,,,
2023-11-24 19:35:39,"Push",1h 1m,"Incline Bench Press (Dumbbell)",1,16.0,10,0,0,"",,
2023-11-24 19:35:39,"Push",1h 1m,"Incline Bench Press (Dumbbell)",2,18.0,9,0,0,,,
2023-11-24 19:35:39,"Push",1h 1m,"Incline Bench Press (Dumbbell)",3,16.0,8,0,0,,,
2023-11-24 19:35:39,"Push",1h 1m,"Incline Bench Press (Dumbbell)",4,16.0,8,0,0,,,
2023-11-29 18:28:22,"Pull",1h 4m,"Shrug (Dumbbell)",1,26.0,10,0,0,"","",
2023-11-29 18:28:22,"Pull",1h 4m,"Shrug (Dumbbell)",2,26.0,10,0,0,,,
2023-11-29 18:28:22,"Pull",1h 4m,"Shrug (Dumbbell)",3,26.0,10,0,0,,,
